accident,where,,time,whether,state,
負傷,神戸市長田区,1015,10,晴,乾燥,20181015
負傷,神戸市垂水区,1015,19,晴,乾燥,20181015
負傷,神戸市垂水区,1015,20,晴,乾燥,20181015
負傷,神戸市西区,1015,7,晴,乾燥,20181015
負傷,神戸市西区,1015,14,晴,乾燥,20181015
負傷,神戸市西区,1015,18,晴,乾燥,20181015
負傷,神戸市中央区,1016,22,晴,乾燥,20181016
負傷,神戸市中央区,1016,12,晴,乾燥,20181016
負傷,神戸市中央区,1016,13,晴,乾燥,20181016
負傷,神戸市東灘区,1016,16,晴,乾燥,20181016
負傷,神戸市灘区,1016,9,晴,乾燥,20181016
負傷,神戸市兵庫区,1016,8,晴,乾燥,20181016
死亡,神戸市兵庫区,1016,18,晴,乾燥,20181016
負傷,神戸市北区,1016,9,曇,乾燥,20181016
負傷,神戸市北区,1016,17,晴,乾燥,20181016
負傷,神戸市北区,1016,18,晴,乾燥,20181016
負傷,神戸市須磨区,1016,11,晴,乾燥,20181016
負傷,神戸市須磨区,1016,6,晴,乾燥,20181016
負傷,神戸市垂水区,1016,11,晴,乾燥,20181016
負傷,神戸市西区,1016,14,曇,乾燥,20181016
負傷,神戸市西区,1016,11,曇,乾燥,20181016
負傷,神戸市西区,1016,8,晴,乾燥,20181016
負傷,神戸市西区,1016,20,晴,乾燥,20181016
負傷,神戸市灘区,1017,19,晴,乾燥,20181017
死亡,神戸市兵庫区,1017,5,晴,乾燥,20181017
負傷,神戸市兵庫区,1017,7,晴,乾燥,20181017
負傷,神戸市兵庫区,1017,9,晴,乾燥,20181017
負傷,神戸市兵庫区,1017,19,晴,乾燥,20181017
負傷,神戸市兵庫区,1017,15,晴,乾燥,20181017
負傷,神戸市北区,1017,8,晴,乾燥,20181017
負傷,神戸市長田区,1017,10,晴,乾燥,20181017
負傷,神戸市長田区,1017,18,晴,乾燥,20181017
負傷,神戸市須磨区,1017,8,晴,乾燥,20181017
負傷,神戸市垂水区,1017,6,晴,乾燥,20181017
負傷,神戸市垂水区,1017,14,晴,乾燥,20181017
負傷,神戸市垂水区,1017,17,晴,乾燥,20181017
負傷,神戸市垂水区,1017,20,晴,乾燥,20181017
負傷,神戸市西区,1017,8,晴,乾燥,20181017
負傷,神戸市中央区,1018,14,晴,乾燥,20181018
負傷,神戸市中央区,1018,21,晴,乾燥,20181018
負傷,神戸市東灘区,1018,16,晴,乾燥,20181018
負傷,神戸市東灘区,1018,16,晴,乾燥,20181018
負傷,神戸市灘区,1018,17,晴,乾燥,20181018
負傷,神戸市灘区,1018,23,晴,乾燥,20181018
負傷,神戸市兵庫区,1018,18,晴,乾燥,20181018
負傷,神戸市兵庫区,1018,7,晴,乾燥,20181018
負傷,神戸市北区,1018,19,晴,乾燥,20181018
負傷,神戸市長田区,1018,0,晴,乾燥,20181018
負傷,神戸市長田区,1018,17,晴,乾燥,20181018
負傷,神戸市垂水区,1018,18,晴,乾燥,20181018
負傷,神戸市西区,1018,7,晴,乾燥,20181018
負傷,神戸市西区,1018,20,晴,乾燥,20181018
負傷,神戸市中央区,1019,14,晴,乾燥,20181019
負傷,神戸市中央区,1019,15,晴,湿潤,20181019
負傷,神戸市中央区,1019,11,晴,乾燥,20181019
負傷,神戸市中央区,1019,15,晴,乾燥,20181019
負傷,神戸市中央区,1019,17,晴,乾燥,20181019
負傷,神戸市東灘区,1019,15,晴,乾燥,20181019
負傷,神戸市灘区,1019,18,晴,乾燥,20181019
負傷,神戸市灘区,1019,19,晴,乾燥,20181019
負傷,神戸市北区,1019,8,晴,乾燥,20181019
負傷,神戸市北区,1019,18,晴,乾燥,20181019
負傷,神戸市長田区,1019,12,晴,乾燥,20181019
負傷,神戸市垂水区,1019,18,晴,乾燥,20181019
負傷,神戸市垂水区,1019,19,晴,乾燥,20181019
負傷,神戸市垂水区,1019,12,晴,乾燥,20181019
負傷,神戸市垂水区,1019,13,晴,乾燥,20181019
負傷,神戸市西区,1019,18,晴,乾燥,20181019
負傷,神戸市西区,1019,12,晴,乾燥,20181019
負傷,神戸市中央区,1020,12,晴,乾燥,20181020
負傷,神戸市東灘区,1020,17,晴,乾燥,20181020
負傷,神戸市東灘区,1020,1,晴,乾燥,20181020
負傷,神戸市灘区,1020,10,晴,乾燥,20181020
負傷,神戸市灘区,1020,13,晴,乾燥,20181020
負傷,神戸市灘区,1020,15,晴,乾燥,20181020
負傷,神戸市兵庫区,1020,13,晴,乾燥,20181020
負傷,神戸市兵庫区,1020,16,晴,乾燥,20181020
負傷,神戸市北区,1020,14,晴,乾燥,20181020
負傷,神戸市北区,1020,17,晴,乾燥,20181020
負傷,神戸市北区,1020,0,晴,乾燥,20181020
負傷,神戸市長田区,1020,12,晴,乾燥,20181020
負傷,神戸市須磨区,1020,16,晴,乾燥,20181020
負傷,神戸市垂水区,1020,7,曇,乾燥,20181020
負傷,神戸市垂水区,1020,16,晴,乾燥,20181020
負傷,神戸市垂水区,1020,17,晴,乾燥,20181020
負傷,神戸市垂水区,1020,21,晴,乾燥,20181020
負傷,神戸市垂水区,1020,19,晴,乾燥,20181020
負傷,神戸市西区,1020,7,晴,乾燥,20181020
負傷,神戸市西区,1020,16,晴,乾燥,20181020
負傷,神戸市中央区,1021,19,晴,乾燥,20181021
負傷,神戸市中央区,1021,12,晴,乾燥,20181021
負傷,神戸市中央区,1021,16,晴,乾燥,20181021
負傷,神戸市中央区,1021,13,晴,乾燥,20181021
負傷,神戸市東灘区,1021,12,晴,乾燥,20181021
負傷,神戸市灘区,1021,12,晴,乾燥,20181021
負傷,神戸市灘区,1021,16,晴,乾燥,20181021
負傷,神戸市兵庫区,1021,19,晴,乾燥,20181021
負傷,神戸市兵庫区,1021,8,晴,乾燥,20181021
負傷,神戸市兵庫区,1021,17,晴,乾燥,20181021
負傷,神戸市北区,1021,15,晴,乾燥,20181021
負傷,神戸市長田区,1021,17,晴,乾燥,20181021
負傷,神戸市長田区,1021,15,晴,乾燥,20181021
負傷,神戸市須磨区,1021,12,晴,乾燥,20181021
負傷,神戸市須磨区,1021,16,晴,乾燥,20181021
負傷,神戸市垂水区,1021,7,晴,乾燥,20181021
負傷,神戸市垂水区,1021,11,晴,乾燥,20181021
負傷,神戸市中央区,1022,8,晴,乾燥,20181022
負傷,神戸市東灘区,1022,11,晴,乾燥,20181022
負傷,神戸市東灘区,1022,16,晴,乾燥,20181022
負傷,神戸市兵庫区,1022,4,曇,乾燥,20181022
負傷,神戸市兵庫区,1022,6,曇,乾燥,20181022
負傷,神戸市兵庫区,1022,14,晴,乾燥,20181022
負傷,神戸市兵庫区,1022,16,晴,乾燥,20181022
負傷,神戸市北区,1022,11,晴,乾燥,20181022
負傷,神戸市北区,1022,12,晴,乾燥,20181022
負傷,神戸市北区,1022,11,晴,乾燥,20181022
負傷,神戸市長田区,1022,9,晴,乾燥,20181022
負傷,神戸市長田区,1022,17,曇,乾燥,20181022
負傷,神戸市須磨区,1022,23,晴,乾燥,20181022
負傷,神戸市須磨区,1022,10,晴,乾燥,20181022
負傷,神戸市垂水区,1022,8,晴,乾燥,20181022
負傷,神戸市垂水区,1022,8,晴,乾燥,20181022
負傷,神戸市垂水区,1022,8,晴,乾燥,20181022
負傷,神戸市垂水区,1022,12,晴,乾燥,20181022
負傷,神戸市西区,1022,14,晴,乾燥,20181022
負傷,神戸市中央区,1023,19,雨,湿潤,20181023
負傷,神戸市中央区,1023,1,晴,乾燥,20181023
負傷,神戸市中央区,1023,15,曇,乾燥,20181023
負傷,神戸市中央区,1023,11,晴,乾燥,20181023
負傷,神戸市中央区,1023,19,曇,湿潤,20181023
負傷,神戸市東灘区,1023,12,曇,乾燥,20181023
負傷,神戸市東灘区,1023,15,雨,湿潤,20181023
負傷,神戸市灘区,1023,11,曇,乾燥,20181023
負傷,神戸市灘区,1023,16,曇,乾燥,20181023
負傷,神戸市兵庫区,1023,0,晴,乾燥,20181023
負傷,神戸市兵庫区,1023,9,晴,乾燥,20181023
負傷,神戸市兵庫区,1023,17,雨,湿潤,20181023
負傷,神戸市兵庫区,1023,19,晴,乾燥,20181023
負傷,神戸市北区,1023,19,雨,湿潤,20181023
負傷,神戸市北区,1023,9,曇,乾燥,20181023
負傷,神戸市垂水区,1023,10,曇,乾燥,20181023
負傷,神戸市垂水区,1023,12,曇,乾燥,20181023
負傷,神戸市西区,1023,18,雨,湿潤,20181023
負傷,神戸市西区,1023,19,雨,湿潤,20181023
負傷,神戸市西区,1023,19,雨,湿潤,20181023
負傷,神戸市中央区,1024,10,晴,乾燥,20181024
負傷,神戸市中央区,1024,15,晴,乾燥,20181024
負傷,神戸市中央区,1024,10,晴,乾燥,20181024
負傷,神戸市北区,1024,7,晴,湿潤,20181024
負傷,神戸市北区,1024,7,晴,乾燥,20181024
負傷,神戸市長田区,1024,18,晴,乾燥,20181024
負傷,神戸市垂水区,1024,17,晴,乾燥,20181024
負傷,神戸市垂水区,1024,14,晴,乾燥,20181024
負傷,神戸市垂水区,1024,8,晴,湿潤,20181024
負傷,神戸市西区,1024,20,晴,乾燥,20181024
負傷,神戸市西区,1024,8,晴,乾燥,20181024
負傷,神戸市西区,1024,9,晴,乾燥,20181024
負傷,神戸市西区,1024,10,晴,乾燥,20181024
負傷,神戸市西区,1024,9,晴,乾燥,20181024
負傷,神戸市西区,1024,12,晴,乾燥,20181024
負傷,神戸市中央区,1025,16,晴,乾燥,20181025
負傷,神戸市中央区,1025,10,晴,乾燥,20181025
負傷,神戸市中央区,1025,16,晴,乾燥,20181025
死亡,神戸市東灘区,1025,4,晴,乾燥,20181025
負傷,神戸市東灘区,1025,9,晴,乾燥,20181025
負傷,神戸市東灘区,1025,9,晴,乾燥,20181025
負傷,神戸市東灘区,1025,11,晴,乾燥,20181025
負傷,神戸市灘区,1025,19,晴,乾燥,20181025
負傷,神戸市灘区,1025,15,晴,乾燥,20181025
負傷,神戸市兵庫区,1025,16,晴,乾燥,20181025
負傷,神戸市北区,1025,7,晴,乾燥,20181025
負傷,神戸市北区,1025,16,晴,乾燥,20181025
負傷,神戸市長田区,1025,11,晴,乾燥,20181025
負傷,神戸市長田区,1025,13,晴,乾燥,20181025
負傷,神戸市須磨区,1025,16,晴,乾燥,20181025
負傷,神戸市須磨区,1025,21,晴,乾燥,20181025
負傷,神戸市垂水区,1025,8,晴,乾燥,20181025
負傷,神戸市垂水区,1025,11,晴,乾燥,20181025
負傷,神戸市垂水区,1025,12,晴,乾燥,20181025
負傷,神戸市垂水区,1025,13,晴,乾燥,20181025
負傷,神戸市垂水区,1025,17,晴,乾燥,20181025
負傷,神戸市垂水区,1025,19,晴,乾燥,20181025
負傷,神戸市西区,1025,8,晴,乾燥,20181025
負傷,神戸市西区,1025,17,晴,乾燥,20181025
負傷,神戸市中央区,1026,13,晴,乾燥,20181026
負傷,神戸市中央区,1026,17,雨,湿潤,20181026
負傷,神戸市中央区,1026,14,晴,乾燥,20181026
負傷,神戸市東灘区,1026,18,雨,湿潤,20181026
負傷,神戸市東灘区,1026,14,曇,乾燥,20181026
負傷,神戸市東灘区,1026,20,雨,湿潤,20181026
負傷,神戸市灘区,1026,15,晴,乾燥,20181026
負傷,神戸市灘区,1026,19,晴,湿潤,20181026
負傷,神戸市北区,1026,9,晴,乾燥,20181026
負傷,神戸市北区,1026,17,雨,湿潤,20181026
負傷,神戸市北区,1026,21,雨,乾燥,20181026
負傷,神戸市長田区,1026,8,晴,乾燥,20181026
負傷,神戸市長田区,1026,18,雨,湿潤,20181026
負傷,神戸市長田区,1026,23,雨,湿潤,20181026
負傷,神戸市須磨区,1026,10,晴,乾燥,20181026
負傷,神戸市須磨区,1026,22,雨,湿潤,20181026
負傷,神戸市垂水区,1026,8,晴,乾燥,20181026
負傷,神戸市垂水区,1026,16,曇,乾燥,20181026
負傷,神戸市垂水区,1026,19,雨,湿潤,20181026
負傷,神戸市垂水区,1026,19,雨,湿潤,20181026
負傷,神戸市垂水区,1026,17,雨,湿潤,20181026
負傷,神戸市西区,1026,8,晴,乾燥,20181026
負傷,神戸市西区,1026,10,晴,乾燥,20181026
負傷,神戸市西区,1026,18,雨,湿潤,20181026
負傷,神戸市西区,1026,19,雨,湿潤,20181026
負傷,神戸市中央区,1027,15,晴,乾燥,20181027
負傷,神戸市中央区,1027,17,晴,乾燥,20181027
負傷,神戸市中央区,1027,18,晴,乾燥,20181027
負傷,神戸市中央区,1027,14,晴,乾燥,20181027
負傷,神戸市中央区,1027,9,晴,乾燥,20181027
負傷,神戸市東灘区,1027,15,晴,乾燥,20181027
負傷,神戸市兵庫区,1027,12,晴,乾燥,20181027
負傷,神戸市北区,1027,7,曇,湿潤,20181027
負傷,神戸市北区,1027,8,晴,乾燥,20181027
負傷,神戸市長田区,1027,15,晴,乾燥,20181027
負傷,神戸市垂水区,1027,11,晴,乾燥,20181027
負傷,神戸市西区,1027,14,晴,乾燥,20181027
負傷,神戸市西区,1027,17,曇,乾燥,20181027
負傷,神戸市西区,1027,13,晴,乾燥,20181027
負傷,神戸市西区,1027,16,晴,乾燥,20181027
負傷,神戸市西区,1027,1,雨,湿潤,20181027
負傷,神戸市中央区,1028,14,晴,乾燥,20181028
負傷,神戸市東灘区,1028,11,晴,乾燥,20181028
負傷,神戸市東灘区,1028,8,晴,乾燥,20181028
負傷,神戸市長田区,1028,15,晴,乾燥,20181028
負傷,神戸市長田区,1028,13,晴,乾燥,20181028
負傷,神戸市須磨区,1028,0,晴,乾燥,20181028
負傷,神戸市垂水区,1028,2,晴,乾燥,20181028
負傷,神戸市垂水区,1028,16,晴,乾燥,20181028
負傷,神戸市垂水区,1028,18,晴,乾燥,20181028
負傷,神戸市垂水区,1028,15,晴,乾燥,20181028
負傷,神戸市西区,1028,8,晴,乾燥,20181028
負傷,神戸市西区,1028,10,晴,乾燥,20181028
負傷,神戸市西区,1028,17,晴,乾燥,20181028
負傷,神戸市西区,1028,19,晴,乾燥,20181028
負傷,神戸市西区,1028,18,晴,乾燥,20181028
負傷,神戸市西区,1028,9,晴,乾燥,20181028
負傷,神戸市中央区,1029,13,晴,乾燥,20181029
負傷,神戸市中央区,1029,18,晴,乾燥,20181029
負傷,神戸市中央区,1029,17,晴,乾燥,20181029
負傷,神戸市中央区,1029,9,晴,乾燥,20181029
負傷,神戸市中央区,1029,3,晴,乾燥,20181029
負傷,神戸市東灘区,1029,8,雨,湿潤,20181029
負傷,神戸市東灘区,1029,9,晴,乾燥,20181029
負傷,神戸市東灘区,1029,8,晴,乾燥,20181029
負傷,神戸市灘区,1029,7,曇,乾燥,20181029
負傷,神戸市灘区,1029,15,晴,乾燥,20181029
負傷,神戸市灘区,1029,17,晴,乾燥,20181029
負傷,神戸市兵庫区,1029,12,晴,乾燥,20181029
負傷,神戸市北区,1029,8,曇,乾燥,20181029
負傷,神戸市北区,1029,15,晴,乾燥,20181029
負傷,神戸市須磨区,1029,15,晴,乾燥,20181029
負傷,神戸市垂水区,1029,9,晴,乾燥,20181029
負傷,神戸市垂水区,1029,10,晴,乾燥,20181029
負傷,神戸市垂水区,1029,8,晴,乾燥,20181029
負傷,神戸市西区,1029,8,曇,乾燥,20181029
負傷,神戸市西区,1029,19,晴,乾燥,20181029
負傷,神戸市西区,1029,22,晴,乾燥,20181029
負傷,神戸市中央区,1030,12,晴,乾燥,20181030
負傷,神戸市東灘区,1030,8,晴,乾燥,20181030
負傷,神戸市東灘区,1030,18,晴,乾燥,20181030
負傷,神戸市東灘区,1030,20,晴,乾燥,20181030
負傷,神戸市灘区,1030,8,晴,乾燥,20181030
負傷,神戸市兵庫区,1030,13,晴,乾燥,20181030
負傷,神戸市北区,1030,18,晴,乾燥,20181030
負傷,神戸市北区,1030,8,晴,乾燥,20181030
負傷,神戸市北区,1030,10,晴,乾燥,20181030
負傷,神戸市北区,1030,13,晴,乾燥,20181030
負傷,神戸市長田区,1030,15,晴,乾燥,20181030
負傷,神戸市須磨区,1030,16,晴,乾燥,20181030
負傷,神戸市垂水区,1030,11,晴,乾燥,20181030
負傷,神戸市西区,1030,16,晴,乾燥,20181030
負傷,神戸市西区,1030,17,晴,乾燥,20181030
負傷,神戸市西区,1030,18,晴,乾燥,20181030
負傷,神戸市西区,1030,15,晴,乾燥,20181030
負傷,神戸市西区,1030,14,晴,乾燥,20181030
負傷,神戸市中央区,1031,18,晴,乾燥,20181031
負傷,神戸市中央区,1031,6,晴,乾燥,20181031
負傷,神戸市中央区,1031,11,晴,乾燥,20181031
負傷,神戸市東灘区,1031,0,晴,乾燥,20181031
負傷,神戸市東灘区,1031,14,曇,乾燥,20181031
負傷,神戸市東灘区,1031,16,曇,乾燥,20181031
負傷,神戸市灘区,1031,6,晴,乾燥,20181031
負傷,神戸市灘区,1031,8,晴,乾燥,20181031
負傷,神戸市灘区,1031,8,晴,乾燥,20181031
負傷,神戸市兵庫区,1031,7,晴,乾燥,20181031
負傷,神戸市兵庫区,1031,14,晴,乾燥,20181031
負傷,神戸市北区,1031,19,晴,乾燥,20181031
負傷,神戸市北区,1031,8,晴,乾燥,20181031
負傷,神戸市長田区,1031,9,晴,乾燥,20181031
負傷,神戸市長田区,1031,10,晴,乾燥,20181031
負傷,神戸市須磨区,1031,16,晴,乾燥,20181031
負傷,神戸市須磨区,1031,17,晴,乾燥,20181031
負傷,神戸市須磨区,1031,7,晴,乾燥,20181031
負傷,神戸市垂水区,1031,7,晴,乾燥,20181031
負傷,神戸市垂水区,1031,10,晴,乾燥,20181031
負傷,神戸市垂水区,1031,17,晴,乾燥,20181031
負傷,神戸市垂水区,1031,23,晴,乾燥,20181031
負傷,神戸市西区,1031,17,晴,乾燥,20181031
負傷,神戸市中央区,1101,17,晴,乾燥,20181101
負傷,神戸市中央区,1101,11,晴,乾燥,20181101
負傷,神戸市中央区,1101,18,晴,乾燥,20181101
負傷,神戸市東灘区,1101,12,曇,乾燥,20181101
負傷,神戸市東灘区,1101,20,晴,乾燥,20181101
負傷,神戸市北区,1101,12,曇,乾燥,20181101
負傷,神戸市北区,1101,12,曇,乾燥,20181101
負傷,神戸市北区,1101,20,曇,乾燥,20181101
負傷,神戸市長田区,1101,8,晴,乾燥,20181101
負傷,神戸市長田区,1101,20,晴,乾燥,20181101
負傷,神戸市須磨区,1101,10,晴,乾燥,20181101
負傷,神戸市垂水区,1101,1,晴,乾燥,20181101
負傷,神戸市西区,1101,18,晴,乾燥,20181101
負傷,神戸市西区,1101,19,晴,乾燥,20181101
負傷,神戸市西区,1101,17,晴,乾燥,20181101
負傷,神戸市中央区,1102,16,晴,乾燥,20181102
負傷,神戸市中央区,1102,7,晴,乾燥,20181102
負傷,神戸市中央区,1102,16,晴,乾燥,20181102
負傷,神戸市中央区,1102,20,晴,乾燥,20181102
負傷,神戸市兵庫区,1102,20,晴,乾燥,20181102
負傷,神戸市北区,1102,8,晴,乾燥,20181102
負傷,神戸市北区,1102,8,晴,乾燥,20181102
負傷,神戸市長田区,1102,17,晴,乾燥,20181102
負傷,神戸市長田区,1102,19,晴,乾燥,20181102
負傷,神戸市垂水区,1102,16,晴,乾燥,20181102
負傷,神戸市垂水区,1102,17,曇,乾燥,20181102
負傷,神戸市垂水区,1102,19,晴,乾燥,20181102
負傷,神戸市西区,1102,7,晴,乾燥,20181102
負傷,神戸市西区,1102,18,晴,乾燥,20181102
負傷,神戸市西区,1102,17,晴,乾燥,20181102
負傷,神戸市中央区,1103,12,晴,乾燥,20181103
負傷,神戸市東灘区,1103,11,晴,乾燥,20181103
負傷,神戸市東灘区,1103,12,晴,乾燥,20181103
負傷,神戸市東灘区,1103,11,晴,乾燥,20181103
負傷,神戸市灘区,1103,17,晴,乾燥,20181103
負傷,神戸市兵庫区,1103,16,晴,乾燥,20181103
負傷,神戸市北区,1103,18,晴,乾燥,20181103
負傷,神戸市北区,1103,16,晴,乾燥,20181103
負傷,神戸市垂水区,1103,12,晴,乾燥,20181103
負傷,神戸市垂水区,1103,13,晴,乾燥,20181103
負傷,神戸市垂水区,1103,18,晴,乾燥,20181103
負傷,神戸市垂水区,1103,22,晴,乾燥,20181103
負傷,神戸市西区,1103,5,晴,乾燥,20181103
負傷,神戸市西区,1103,7,晴,乾燥,20181103
負傷,神戸市西区,1103,11,晴,乾燥,20181103
負傷,神戸市中央区,1104,3,晴,乾燥,20181104
負傷,神戸市中央区,1104,17,晴,乾燥,20181104
負傷,神戸市東灘区,1104,2,晴,乾燥,20181104
負傷,神戸市東灘区,1104,6,晴,乾燥,20181104
負傷,神戸市灘区,1104,3,晴,乾燥,20181104
負傷,神戸市灘区,1104,17,晴,乾燥,20181104
負傷,神戸市灘区,1104,19,晴,乾燥,20181104
負傷,神戸市北区,1104,20,晴,乾燥,20181104
負傷,神戸市垂水区,1104,17,晴,乾燥,20181104
負傷,神戸市垂水区,1104,19,晴,乾燥,20181104
負傷,神戸市西区,1104,10,晴,乾燥,20181104
負傷,神戸市西区,1104,14,晴,乾燥,20181104
負傷,神戸市中央区,1105,12,晴,乾燥,20181105
負傷,神戸市中央区,1105,9,晴,乾燥,20181105
負傷,神戸市灘区,1105,10,晴,乾燥,20181105
負傷,神戸市灘区,1105,19,晴,乾燥,20181105
負傷,神戸市北区,1105,11,晴,乾燥,20181105
負傷,神戸市北区,1105,14,晴,乾燥,20181105
負傷,神戸市北区,1105,16,晴,乾燥,20181105
負傷,神戸市北区,1105,19,晴,乾燥,20181105
負傷,神戸市西区,1105,7,晴,乾燥,20181105
負傷,神戸市西区,1105,7,晴,乾燥,20181105
負傷,神戸市西区,1105,8,晴,乾燥,20181105
負傷,神戸市西区,1105,11,晴,乾燥,20181105
負傷,神戸市西区,1105,18,晴,乾燥,20181105
負傷,神戸市西区,1105,15,晴,乾燥,20181105
負傷,神戸市中央区,1106,10,晴,乾燥,20181106
負傷,神戸市中央区,1106,22,晴,乾燥,20181106
負傷,神戸市中央区,1106,0,晴,乾燥,20181106
